user_id	user_first_touch_timestamp	email
UA000000105845797	1593362919737100	""
UA000000105845804	1593362921041747	""
UA000000105845805	1593362921170124	""
UA000000105845815	1593362923209767	""
UA000000105845822	1593362924649719	wisejason@hotmail.com
UA000000105845823	1593362924670402	carmen31@stokes-sandoval.net
UA000000105845838	1593362926447995	""
UA000000105845844	1593362926955601	""
UA000000105845850	1593362927762081	""
UA000000105845863	1593362929726917	carolyn75@cooper.info
UA000000105845864	1593362929753669	""
UA000000105845871	1593362930218623	""
UA000000105845875	1593362930757767	""
UA000000105845876	1593362931072558	""
UA000000105845890	1593362933910563	""
UA000000105845894	1593362934286211	ian41@shaw.com
UA000000105845895	1593362934304720	""
UA000000105845902	1593362935411233	""
UA000000105845923	1593362939091025	""
UA000000105845925	1593362939148694	""
UA000000105845932	1593362940661691	""
UA000000105845953	1593362943998289	""
UA000000105845955	1593362944066339	""
UA000000105845958	1593362944287749	""
UA000000105845970	1593362946104487	""
UA000000105845984	1593362947471712	nicole78@gonzalez-west.org
UA000000105845994	1593362948461090	""
UA000000105845995	1593362948737039	jason87@mitchell.com
UA000000105846006	1593362950551967	""
UA000000105846009	1593362950769108	""
UA000000105846014	1593362951464235	""
UA000000105846019	1593362952218371	""
UA000000105846022	1593362953309551	""
UA000000105846024	1593362953491285	""
UA000000105846028	1593362953990613	""
UA000000105846029	1593362954044967	""
UA000000105846040	1593362955018500	""
UA000000105846043	1593362955092068	vmitchell65@yahoo.com
UA000000105846057	1593362958107819	""
UA000000105846059	1593362958239446	""
UA000000105846067	1593362959393519	derekperkins@yahoo.com
UA000000105846071	1593362960013199	""
UA000000105846074	1593362960405640	""
UA000000105846079	1593362961424786	norman33@gmail.com
UA000000105846086	1593362962803724	""
UA000000105846089	1593362963218057	""
UA000000105846096	1593362964343587	""
UA000000105846097	1593362964385404	""
UA000000105846102	1593362964928892	""
UA000000105846103	1593362965077869	""
UA000000105846106	1593362965401904	""
UA000000105846114	1593362966940899	""
UA000000105846116	1593362967061157	""
UA000000105846136	1593362969857206	rodriguezgreg@fleming-washington.com
UA000000105846147	1593362972049836	""
UA000000105846150	1593362972271237	""
UA000000105846155	1593362972578021	""
UA000000105846166	1593362974888911	""
UA000000105846180	1593362978414248	elizabeth5174@gmail.com
UA000000105846184	1593362978654489	""
UA000000105846190	1593362979189114	""
UA000000105846191	1593362979806812	william48@edwards-johnson.com
UA000000105846193	1593362980234719	""
UA000000105846199	1593362980990664	""
UA000000105846203	1593362981283580	""
UA000000105846207	1593362981603132	""
UA000000105846210	1593362981949903	""
UA000000105846214	1593362982101829	""
UA000000105846219	1593362982639204	""
UA000000105846220	1593362982954642	""
UA000000105846225	1593362983326099	""
UA000000105846227	1593362983683867	""
UA000000105846232	1593362984594167	""
UA000000105846238	1593362985771664	ryan86@yahoo.com
UA000000105846250	1593362987548510	""
UA000000105846258	1593362988675845	""
UA000000105846264	1593362989678898	""
UA000000105846271	1593362990167869	""
UA000000105846275	1593362990522375	bridgesarthur@hotmail.com
UA000000105846279	1593362991096411	""
UA000000105846284	1593362992242152	""
UA000000105846289	1593362992910242	""
UA000000105846292	1593362994120307	""
UA000000105846296	1593362994684245	betty25@hotmail.com
UA000000105846302	1593362995804842	fjordan41@gmail.com
UA000000105846307	1593362996338736	""
UA000000105846314	1593362997484986	""
UA000000105846332	1593363000417965	""
UA000000105846351	1593363002357821	""
UA000000105846353	1593363002821578	""
UA000000105846357	1593363002939369	""
UA000000105846368	1593363004892309	ovelazquez@yahoo.com
UA000000105846381	1593363006426171	""
UA000000105846401	1593363009910156	""
UA000000105846408	1593363010520818	robertspaul@ali-anderson.net
UA000000105846415	1593363011284922	""
UA000000105846418	1593363011668181	""
UA000000105846430	1593363013089357	""
UA000000105846434	1593363013491836	""
UA000000105846440	1593363013887682	""
UA000000105846450	1593363014966892	""
UA000000105846451	1593363015133444	""
UA000000105846456	1593363015710683	joycenelson@gomez.info
UA000000105846469	1593363017736289	""
UA000000105846474	1593363018525799	""
UA000000105846476	1593363018660738	""
UA000000105846477	1593363018951162	""
UA000000105846490	1593363020774599	""
UA000000105846492	1593363020899948	patriciawashington@jimenez.com
UA000000105846498	1593363022448709	grantweber@nash-colon.org
UA000000105846504	1593363023487328	""
UA000000105846509	1593363024114635	""
UA000000105846518	1593363025370128	""
UA000000105846527	1593363026589313	""
UA000000105846531	1593363026904070	savannah56@yahoo.com
UA000000105846536	1593363027467554	teresa77@west-obrien.info
UA000000105846556	1593363030431291	""
UA000000105846571	1593363033507240	""
UA000000105846578	1593363034589701	""
UA000000105846605	1593363038788200	""
UA000000105846625	1593363042260694	""
UA000000105846630	1593363043239321	""
UA000000105846631	1593363043314586	""
UA000000105846643	1593363045410102	""
UA000000105846646	1593363045903608	""
UA000000105846652	1593363047207218	space@berry-fields.info
UA000000105846653	1593363047278365	todd30@williams.com
UA000000105846658	1593363047856843	""
UA000000105846666	1593363048929870	""
UA000000105846677	1593363050281697	""
UA000000105846689	1593363051702101	andersonjoshua2@gmail.com
UA000000105846695	1593363052247276	""
UA000000105846697	1593363052597218	""
UA000000105846699	1593363053005268	""
UA000000105846705	1593363053413498	pwatkins@williams.com
UA000000105846711	1593363054251569	""
UA000000105846713	1593363054387350	""
UA000000105846718	1593363054820355	""
UA000000105846720	1593363055621031	""
UA000000105846730	1593363057715301	""
UA000000105846756	1593363062531315	dianaweiss@baker.org
UA000000105846758	1593363063217194	""
UA000000105846776	1593363065414834	""
UA000000105846777	1593363065619007	""
UA000000105846797	1593363069562238	""
UA000000105846798	1593363069615039	""
UA000000105846805	1593363070559032	""
UA000000105846806	1593363070640666	""
UA000000105846813	1593363071397409	""
UA000000105846821	1593363072864013	""
UA000000105846822	1593363072930283	""
UA000000105846834	1593363073794171	""
UA000000105846895	1593363080878790	""
UA000000105846904	1593363081791385	""
UA000000105846908	1593363082806573	""
UA000000105846933	1593363086693632	""
UA000000105846937	1593363087786485	""
UA000000105846943	1593363088276377	""
UA000000105846955	1593363090203920	""
UA000000105846956	1593363090432099	""
UA000000105846959	1593363090750788	""
UA000000105846974	1593363092711039	""
UA000000105846979	1593363093443005	""
UA000000105846987	1593363094307887	""
UA000000105846994	1593363095172220	""
UA000000105847005	1593363096407117	""
UA000000105847012	1593363097356855	""
UA000000105847023	1593363099023518	""
UA000000105847035	1593363100984258	""
UA000000105847038	1593363101257564	myersalexander@adams.com
UA000000105847054	1593363103485180	""
UA000000105847058	1593363104999275	""
UA000000105847059	1593363105011261	""
UA000000105847064	1593363105254607	""
UA000000105847069	1593363105791435	""
UA000000105847072	1593363106124041	""
UA000000105847075	1593363106495750	""
UA000000105847078	1593363106721423	lloydjames@harris-miller.com
UA000000105847093	1593363109015768	""
UA000000105847102	1593363110264513	""
UA000000105847109	1593363111635844	""
UA000000105847110	1593363111687687	""
UA000000105847111	1593363111747657	""
UA000000105847112	1593363111853957	""
UA000000105847126	1593363114533160	""
UA000000105847137	1593363116093824	""
UA000000105847152	1593363118632084	reginaldlopez@decker.com
UA000000105847155	1593363118778994	""
UA000000105847163	1593363119871381	""
UA000000105847164	1593363119960555	""
UA000000105847213	1593363128086494	""
UA000000105847226	1593363130504267	""
UA000000105847228	1593363130938615	john13@yahoo.com
UA000000105847233	1593363132124916	""
UA000000105847234	1593363132201976	""
UA000000105847235	1593363132318296	""
UA000000105847265	1593363137516301	""
UA000000105847286	1593363140489128	""
UA000000105847289	1593363141318592	""
UA000000105847291	1593363141394989	""
UA000000105847292	1593363141407028	""
UA000000105847293	1593363141450229	""
UA000000105847296	1593363141614388	""
UA000000105847307	1593363143210702	""
UA000000105847319	1593363144899875	johnsonluis@rogers-trujillo.com
UA000000105847323	1593363145327165	""
UA000000105847349	1593363148181064	andrew26@wright.com
UA000000105847352	1593363148874860	""
UA000000105847361	1593363150184573	rebecca1855@yahoo.com
UA000000105847364	1593363150373793	jamescruz@yahoo.com
UA000000105847374	1593363151459143	""
UA000000105847377	1593363151951169	""
UA000000105847385	1593363152861178	""
UA000000105847388	1593363154102058	nhicks14@gmail.com
UA000000105847395	1593363154567895	""
UA000000105847397	1593363154718061	""
UA000000105847406	1593363155691839	""
UA000000105847407	1593363156188835	""
UA000000105847414	1593363157055543	""
UA000000105847421	1593363158495396	""
UA000000105847432	1593363160256295	""
UA000000105847444	1593363162417988	""
UA000000105847446	1593363162924814	""
UA000000105847451	1593363163766488	alicia01@dunn.com
UA000000105847462	1593363164512735	""
UA000000105847463	1593363164656121	""
UA000000105847466	1593363165201584	""
UA000000105847467	1593363165292150	""
UA000000105847471	1593363165707863	christophercook@gmail.com
UA000000105847475	1593363166282996	""
UA000000105847476	1593363166391972	""
UA000000105847478	1593363166549856	""
UA000000105847481	1593363166759919	""
UA000000105847505	1593363171554767	""
UA000000105847521	1593363173603904	""
UA000000105847525	1593363173922338	""
UA000000105847533	1593363175494513	""
UA000000105847536	1593363175682904	curtis92@hotmail.com
UA000000105847539	1593363176049816	""
UA000000105847550	1593363177243352	""
UA000000105847561	1593363178189199	""
UA000000105847566	1593363178984342	whernandez29@hotmail.com
UA000000105847570	1593363179577189	""
UA000000105847581	1593363180937283	""
UA000000105847586	1593363181740397	""
UA000000105847589	1593363182533794	""
UA000000105847594	1593363183014821	""
UA000000105847596	1593363183060676	""
UA000000105847603	1593363184114411	""
UA000000105847620	1593363185746911	""
UA000000105847621	1593363185971851	""
UA000000105847640	1593363188244520	""
UA000000105847644	1593363188517731	""
UA000000105847646	1593363188809200	""
UA000000105847650	1593363189374480	""
UA000000105847653	1593363189988932	""
UA000000105847671	1593363191919466	""
UA000000105847679	1593363193021232	""
UA000000105847689	1593363194610390	""
UA000000105847691	1593363195225434	""
UA000000105847716	1593363198612853	""
UA000000105847728	1593363201079354	""
UA000000105847743	1593363202513975	""
UA000000105847769	1593363206359002	""
UA000000105847797	1593363210074237	""
UA000000105847799	1593363210417000	""
UA000000105847813	1593363212872321	""
UA000000105847830	1593363215918613	""
UA000000105847849	1593363218138457	vickidavila@cruz.com
UA000000105847863	1593363221570792	johnsonmary@gmail.com
UA000000105847866	1593363221748888	hessmichael@gonzalez.net
UA000000105847876	1593363223077088	""
UA000000105847879	1593363223946197	""
UA000000105847882	1593363224478493	""
UA000000105847892	1593363225410079	""
UA000000105847907	1593363228409285	""
UA000000105847915	1593363229782216	""
UA000000105847918	1593363229898582	""
UA000000105847920	1593363229995933	""
UA000000105847935	1593363232689092	jhall@ramirez.com
UA000000105847937	1593363233207269	""
UA000000105847947	1593363234307813	steven3960@yahoo.com
UA000000105847955	1593363234862571	""
UA000000105847966	1593363235761720	""
UA000000105847967	1593363235863169	""
UA000000105847971	1593363236306886	""
UA000000105847975	1593363236909750	""
UA000000105847976	1593363237116461	""
UA000000105847981	1593363237569108	""
UA000000105847982	1593363237588280	""
UA000000105847990	1593363239071109	""
UA000000105848002	1593363240979728	johnsonjennifer@smith-jackson.org
UA000000105848003	1593363241169832	davischristopher@hotmail.com
UA000000105848024	1593363244994810	""
UA000000105848028	1593363245781735	""
UA000000105848032	1593363246102430	""
UA000000105848036	1593363246518159	""
UA000000105848038	1593363246599440	""
UA000000105848039	1593363246760026	""
UA000000105848053	1593363247846057	alvarezjames@perez.com
UA000000105848069	1593363251049753	crystal47@yahoo.com
UA000000105848079	1593363252753030	hughestodd28@hotmail.com
UA000000105848081	1593363253038644	teresagilbert@reid-jensen.net
UA000000105848092	1593363255594348	""
UA000000105848095	1593363256203191	""
UA000000105848096	1593363256290705	nathanielmichael@hall.com
UA000000105848099	1593363256586851	""
UA000000105848101	1593363256652666	""
UA000000105848115	1593363257608854	""
UA000000105848119	1593363258032585	diazselena@yahoo.com
UA000000105848122	1593363258267908	""
UA000000105848133	1593363259948812	""
UA000000105848149	1593363262368846	""
UA000000105848157	1593363263538341	""
UA000000105848172	1593363265601491	""
UA000000105848189	1593363269003532	""
UA000000105848199	1593363271731138	""
UA000000105848211	1593363272942279	""
UA000000105848219	1593363274395986	""
UA000000105848221	1593363274410215	""
UA000000105848230	1593363276141546	""
UA000000105848239	1593363277040935	""
UA000000105848244	1593363277625905	""
UA000000105848248	1593363278371706	""
UA000000105848254	1593363278895313	""
UA000000105848262	1593363279679039	""
UA000000105848266	1593363279883979	nicole1946@yahoo.com
UA000000105848280	1593363281877173	""
UA000000105848292	1593363283618810	""
UA000000105848306	1593363286562670	""
UA000000105848322	1593363289487018	""
UA000000105848346	1593363292649435	""
UA000000105848347	1593363292678213	""
UA000000105848350	1593363293652410	""
UA000000105848368	1593363295637793	""
UA000000105848373	1593363296973851	""
UA000000105848382	1593363298506002	""
UA000000105848412	1593363302432182	mayojonathan@yahoo.com
UA000000105848414	1593363302832207	""
UA000000105848416	1593363303167061	""
UA000000105848419	1593363303460876	""
UA000000105848427	1593363304537283	""
UA000000105848429	1593363304675555	""
UA000000105848430	1593363304771077	""
UA000000105848438	1593363305450709	""
UA000000105848442	1593363305929665	yrobertson@kramer.net
UA000000105848446	1593363306728673	""
UA000000105848448	1593363307166353	""
UA000000105848453	1593363308490473	""
UA000000105848459	1593363309301082	""
UA000000105848461	1593363309438727	""
UA000000105848472	1593363310660414	""
UA000000105848475	1593363311632728	""
UA000000105848485	1593363313907897	""
UA000000105848489	1593363315083227	sanchezveronica@hotmail.com
UA000000105848500	1593363317106810	daguilar@villarreal.com
UA000000105848523	1593363321369812	""
UA000000105848531	1593363322634324	""
UA000000105848545	1593363324465104	""
UA000000105848566	1593363327757934	""
UA000000105848584	1593363329410023	""
UA000000105848588	1593363330597542	""
UA000000105848595	1593363331561473	""
UA000000105848596	1593363331698389	""
UA000000105848609	1593363333199439	""
UA000000105848611	1593363333796365	""
UA000000105848620	1593363334616188	""
UA000000105848621	1593363334658145	""
UA000000105848623	1593363335290796	""
UA000000105848644	1593363338556180	""
UA000000105848650	1593363339472564	""
UA000000105848661	1593363342102353	bryanle@wright.biz
UA000000105848663	1593363342398709	""
UA000000105848667	1593363343322168	""
UA000000105848686	1593363345236650	""
UA000000105848687	1593363345246405	""
UA000000105848694	1593363346203603	elijahward@smith.com
UA000000105848704	1593363346983260	""
UA000000105848706	1593363347185456	""
UA000000105848709	1593363347696262	""
UA000000105848724	1593363349443449	""
UA000000105848742	1593363351728134	mendozapatty@hotmail.com
UA000000105848747	1593363352459431	""
UA000000105848748	1593363352473034	""
UA000000105848753	1593363353172988	dnguyen22@gmail.com
UA000000105848754	1593363353226222	tmurphy@gonzalez-diaz.com
UA000000105848767	1593363355504389	julie69@gmail.com
UA000000105848780	1593363356487873	jamesking67@yahoo.com
UA000000105848781	1593363357062366	""
UA000000105848784	1593363357451691	""
UA000000105848785	1593363357501407	""
UA000000105848791	1593363358282964	ubrown@serrano.info
UA000000105848796	1593363359850171	""
UA000000105848800	1593363359968187	""
UA000000105848803	1593363360535532	shannonherman@park.biz
UA000000105848812	1593363362164312	rachel93@stevens.info
UA000000105848815	1593363362585774	ifigueroa@wang.com
UA000000105848818	1593363362841608	""
UA000000105848820	1593363363081474	""
UA000000105848824	1593363363565075	""
UA000000105848825	1593363363623201	toddward@yahoo.com
UA000000105848831	1593363365093439	qmartin@spencer-green.info
UA000000105848834	1593363365288686	""
UA000000105848842	1593363366512290	""
UA000000105848843	1593363366546950	""
UA000000105848844	1593363366578575	""
UA000000105848870	1593363370256956	""
UA000000105848881	1593363371431381	""
UA000000105848884	1593363371816705	""
UA000000105848905	1593363373695174	""
UA000000105848907	1593363374562447	""
UA000000105848908	1593363374840861	""
UA000000105848910	1593363375223811	""
UA000000105848916	1593363376312989	""
UA000000105848917	1593363376665733	""
UA000000105848926	1593363377814180	""
UA000000105848927	1593363377857510	""
UA000000105848945	1593363380133894	""
UA000000105848950	1593363381634979	""
UA000000105848951	1593363382129485	""
UA000000105848952	1593363382260620	petercardenas@hotmail.com
UA000000105848960	1593363383432126	""
UA000000105848982	1593363388013895	""
UA000000105848984	1593363388357321	""
UA000000105848986	1593363388596673	""
UA000000105848997	1593363389972943	""
UA000000105849001	1593363390715173	""
UA000000105849003	1593363391189841	cbauer@yahoo.com
UA000000105849013	1593363393617136	""
UA000000105849016	1593363394482151	hobbskeith@hotmail.com
UA000000105849020	1593363394786701	ashleysmith17@gmail.com
UA000000105849024	1593363395100666	""
UA000000105849027	1593363395202974	""
UA000000105849033	1593363396259531	""
UA000000105849034	1593363396301659	""
UA000000105849054	1593363399180280	""
UA000000105849057	1593363399241820	""
UA000000105849063	1593363400221780	villanuevaelizabeth@higgins-murray.net
UA000000105849066	1593363400882362	douglas07@miller-wilson.net
UA000000105849070	1593363401116022	""
UA000000105849072	1593363401274583	""
UA000000105849073	1593363401362605	""
UA000000105849079	1593363402287581	""
UA000000105849081	1593363402806571	""
UA000000105849094	1593363405116463	""
UA000000105849096	1593363405483305	""
UA000000105849101	1593363406193312	""
UA000000105849112	1593363407662551	""
UA000000105849117	1593363408749007	""
UA000000105849122	1593363409163678	""
UA000000105849132	1593363410420867	""
UA000000105849134	1593363411186234	""
UA000000105849162	1593363415811265	""
UA000000105849163	1593363416021699	""
UA000000105849165	1593363416596811	""
UA000000105849172	1593363417792588	""
UA000000105849190	1593363421069872	""
UA000000105849194	1593363421650952	""
UA000000105849197	1593363421984406	""
UA000000105849207	1593363423723094	""
UA000000105849208	1593363423736704	""
UA000000105849232	1593363426656744	""
UA000000105849243	1593363428953616	""
UA000000105849245	1593363429496626	""
UA000000105849251	1593363430072359	""
UA000000105849269	1593363433032533	""
UA000000105849290	1593363436763045	banksmelissa@yahoo.com
UA000000105849295	1593363437342554	""
UA000000105849297	1593363437621176	karen45@cox.info
UA000000105849314	1593363439667032	nvelazquez@gmail.com
UA000000105849322	1593363440180718	""
UA000000105849326	1593363440273367	""
UA000000105849328	1593363440698098	""
UA000000105849334	1593363441313165	""
UA000000105849362	1593363445034825	""
UA000000105849369	1593363446350679	""
UA000000105849387	1593363450368141	""
UA000000105849393	1593363450832236	""
UA000000105849396	1593363451081334	xfischer@hotmail.com
UA000000105849397	1593363451238204	""
UA000000105849410	1593363453817850	""
UA000000105849411	1593363454050667	richarddouglas@williams.org
UA000000105849420	1593363455172640	""
UA000000105849421	1593363455297205	""
UA000000105849423	1593363455796333	christopher22@perry-williams.biz
UA000000105849430	1593363456682605	""
UA000000105849440	1593363458266838	charlesroberts@yahoo.com
UA000000105849450	1593363459123067	""
UA000000105849453	1593363459306010	""
UA000000105849455	1593363459603823	""
UA000000105849460	1593363460594435	""
UA000000105849462	1593363461291892	""
UA000000105849476	1593363462940092	""
UA000000105849477	1593363463280014	""
UA000000105849491	1593363465590079	""
UA000000105849498	1593363466162226	""
UA000000105849541	1593363470845810	""
UA000000105849548	1593363471949341	""
UA000000105849553	1593363472499228	""
UA000000105849563	1593363474104323	""
UA000000105849564	1593363474628478	anne9178@yahoo.com
UA000000105849594	1593363478567772	""
UA000000105849627	1593363482024399	""
UA000000105849640	1593363484199383	""
UA000000105849645	1593363484681896	""
UA000000105849656	1593363487719321	""
UA000000105849659	1593363488033020	""
UA000000105849660	1593363488053265	varmstrong14@yahoo.com
UA000000105849676	1593363490322698	""
UA000000105849677	1593363490597216	michael4338@yahoo.com
UA000000105849679	1593363490900668	""
UA000000105849698	1593363492989127	grahamwilliam@aguilar-mayer.com
UA000000105849706	1593363494419456	""
UA000000105849708	1593363494517449	""
UA000000105849726	1593363496895422	""
UA000000105849740	1593363497928827	fgray@smith.com
UA000000105849767	1593363501815769	""
UA000000105849776	1593363502648425	""
UA000000105849779	1593363503198758	""
UA000000105849781	1593363503370147	""
UA000000105849812	1593363508114374	""
UA000000105849813	1593363508156558	""
UA000000105849814	1593363508534688	watsonian@gmail.com
UA000000105849819	1593363509838097	""
UA000000105849824	1593363510311518	sarah36@dyer.com
UA000000105849827	1593363510505806	""
UA000000105849828	1593363510571981	""
UA000000105849830	1593363510969484	""
UA000000105849837	1593363512206640	""
UA000000105849853	1593363516415005	""
UA000000105849869	1593363519458751	""
UA000000105849875	1593363519888900	""
UA000000105849889	1593363522019407	""
UA000000105849891	1593363522459370	""
UA000000105849896	1593363523385086	""
UA000000105849902	1593363524193661	lisa18@yahoo.com
UA000000105849904	1593363524380534	""
UA000000105849911	1593363525102040	""
UA000000105849915	1593363525925138	kevinharding@hotmail.com
UA000000105849916	1593363526120773	""
UA000000105849938	1593363528468501	""
UA000000105849939	1593363528524879	""
UA000000105849942	1593363528974866	hmcclain@melendez.info
UA000000105849949	1593363529708341	""
UA000000105849965	1593363531771296	elawson@gmail.com
UA000000105849968	1593363531953547	""
UA000000105849969	1593363531954063	""
UA000000105849970	1593363532538444	""
UA000000105849980	1593363533305323	""
UA000000105849983	1593363533578214	""
UA000000105849986	1593363534103453	""
UA000000105849992	1593363534623238	""
UA000000105850004	1593363536534483	""
UA000000105850017	1593363538101842	""
UA000000105850023	1593363538622304	""
UA000000105850024	1593363538705966	""
UA000000105850025	1593363538762346	""
UA000000105850031	1593363539680692	""
UA000000105850033	1593363540053472	""
UA000000105850042	1593363541345606	""
UA000000105850053	1593363543187032	""
UA000000105850060	1593363544408999	""
UA000000105850089	1593363547982185	""
UA000000105850096	1593363548642637	""
UA000000105850115	1593363551320474	""
UA000000105850125	1593363553299308	""
UA000000105850127	1593363553605882	""
UA000000105850134	1593363554271294	""
UA000000105850136	1593363554407172	""
UA000000105850138	1593363554822957	""
UA000000105850142	1593363555528745	""
UA000000105850147	1593363556068142	""
UA000000105850158	1593363557821603	""
UA000000105850162	1593363558005654	""
UA000000105850175	1593363560906125	""
UA000000105850185	1593363562210185	""
UA000000105850189	1593363562481759	aaronlang@graham.com
UA000000105850191	1593363562796446	""
UA000000105850194	1593363563045011	""
UA000000105850199	1593363563297219	""
UA000000105850209	1593363564255594	""
UA000000105850220	1593363565917041	""
UA000000105850225	1593363566724498	scurry@hotmail.com
UA000000105850230	1593363567708517	""
UA000000105850231	1593363567904516	scott34@velazquez.biz
UA000000105850240	1593363569311283	""
UA000000105850245	1593363570168668	""
UA000000105850250	1593363570954127	wilsondenise@gmail.com
UA000000105850289	1593363576807946	julie8215@gmail.com
UA000000105850290	1593363576812625	michelle84@johnson-key.net
UA000000105850300	1593363577929146	""
UA000000105850313	1593363580291664	""
UA000000105850336	1593363584606711	""
UA000000105850339	1593363584764337	""
UA000000105850351	1593363586022306	""
UA000000105850359	1593363587102149	""
UA000000105850361	1593363587383112	calderonerik@sullivan.com
UA000000105850378	1593363590503767	""
UA000000105850382	1593363591117999	""
UA000000105850399	1593363594749867	""
UA000000105850407	1593363595508781	""
UA000000105850411	1593363595978762	""
UA000000105850420	1593363597383601	""
UA000000105850421	1593363597750319	""
UA000000105850424	1593363598329685	""
UA000000105850432	1593363599165379	""
UA000000105850436	1593363599716563	""
UA000000105850439	1593363599930766	""
UA000000105850447	1593363602042974	""
UA000000105850457	1593363603604699	""
UA000000105850458	1593363603640344	""
UA000000105850483	1593363607630292	""
UA000000105850487	1593363608008618	""
UA000000105850492	1593363608903937	""
UA000000105850506	1593363611208277	""
UA000000105850517	1593363612415482	""
UA000000105850523	1593363614003141	""
UA000000105850531	1593363616277903	""
UA000000105850535	1593363617139460	oanderson65@yahoo.com
UA000000105850545	1593363618011364	raythomas@thomas.com
UA000000105850546	1593363618461320	""
UA000000105850547	1593363618524636	""
UA000000105850555	1593363619742037	""
UA000000105850556	1593363619880359	""
UA000000105850566	1593363621609591	""
UA000000105850568	1593363622069760	""
UA000000105850573	1593363622618012	""
UA000000105850581	1593363623655511	""
UA000000105850586	1593363624548736	""
UA000000105850595	1593363625308445	michaelcervantes@mccoy.com
UA000000105850602	1593363625835432	peggy84@hotmail.com
UA000000105850608	1593363626812303	""
UA000000105850618	1593363627526612	""
UA000000105850620	1593363627835757	jesserhodes@hotmail.com
UA000000105850621	1593363627919082	""
UA000000105850626	1593363628772928	""
UA000000105850631	1593363629570637	""
UA000000105850644	1593363631585346	vflowers@hotmail.com
UA000000105850648	1593363632433040	george98@gmail.com
UA000000105850655	1593363633188235	""
UA000000105850657	1593363633505507	""
UA000000105850670	1593363636913909	""
UA000000105850672	1593363637004635	""
UA000000105850676	1593363637466839	""
UA000000105850684	1593363639026178	ffitzgerald@andrews.com
UA000000105850686	1593363639267334	""
UA000000105850695	1593363641384427	""
UA000000105850698	1593363641730937	randolphrobert@hotmail.com
UA000000105850706	1593363643698937	""
UA000000105850718	1593363646038276	""
UA000000105850725	1593363646723416	""
UA000000105850730	1593363648022853	""
UA000000105850737	1593363649265860	jacobsims@gmail.com
UA000000105850741	1593363649599052	""
UA000000105850744	1593363650473558	""
UA000000105850747	1593363650900352	""
UA000000105850751	1593363651676074	""
UA000000105850754	1593363651987116	""
UA000000105850756	1593363652242474	""
UA000000105850762	1593363652649834	""
UA000000105850770	1593363653506902	""
UA000000105850771	1593363653520659	""
UA000000105850776	1593363654420261	""
UA000000105850778	1593363654605805	""
UA000000105850798	1593363657577784	""
UA000000105850802	1593363658241248	""
UA000000105850813	1593363659652927	""
UA000000105850839	1593363663696099	""
UA000000105850841	1593363664150296	pfisher@gross-douglas.net
UA000000105850843	1593363664310263	""
UA000000105850848	1593363665386142	""
UA000000105850858	1593363666778105	""
UA000000105850859	1593363666788914	""
UA000000105850864	1593363667377544	""
UA000000105850867	1593363667617858	jessicagriffin@hotmail.com
UA000000105850873	1593363668141103	""
UA000000105850875	1593363668781874	""
UA000000105850877	1593363668930509	""
UA000000105850880	1593363669489117	""
UA000000105850887	1593363670770591	halesandra@wilkins-shields.biz
UA000000105850894	1593363672196048	brianfischer@flynn.info
UA000000105850898	1593363673850091	""
UA000000105850909	1593363676026039	""
UA000000105850916	1593363676629929	""
UA000000105850917	1593363676836132	""
UA000000105850921	1593363677332036	carlsonmargaret@walsh.com
UA000000105850925	1593363678119582	""
UA000000105850927	1593363678331972	""
UA000000105850929	1593363678485604	""
UA000000105850934	1593363679096030	""
UA000000105850937	1593363679253520	""
UA000000105850943	1593363680551600	wheelerandrew@yahoo.com
UA000000105850949	1593363681007392	""
UA000000105850957	1593363681477515	""
UA000000105850965	1593363682208737	""
UA000000105850973	1593363682916873	""
UA000000105850975	1593363683587012	""
UA000000105850986	1593363684822348	""
UA000000105850989	1593363685415420	""
UA000000105850990	1593363685509857	""
UA000000105850993	1593363686035947	""
UA000000105851001	1593363686640086	""
UA000000105851007	1593363688264728	chanbrian@hotmail.com
UA000000105851030	1593363690510434	""
UA000000105851033	1593363690800373	""
UA000000105851049	1593363692811558	""
UA000000105851056	1593363694536288	""
UA000000105851065	1593363695440450	""
UA000000105851070	1593363695844278	""
UA000000105851075	1593363696572777	""
UA000000105851079	1593363697065500	""
UA000000105851084	1593363697292350	""
UA000000105851089	1593363698274903	""
UA000000105851097	1593363699513822	""
UA000000105851099	1593363699927904	""
UA000000105851107	1593363701349332	""
UA000000105851126	1593363704126948	""
UA000000105851128	1593363704375200	adamscraig88@yahoo.com
UA000000105851139	1593363705752561	""
UA000000105851141	1593363705832543	""
UA000000105851161	1593363707648908	""
UA000000105851166	1593363708284452	piercetheresa@hotmail.com
UA000000105851174	1593363710092024	""
UA000000105851178	1593363710722498	""
UA000000105851181	1593363711708510	""
UA000000105851183	1593363712118772	kathleen9026@gmail.com
UA000000105851185	1593363712223024	""
UA000000105851189	1593363713158222	""
UA000000105851200	1593363714483532	""
UA000000105851203	1593363714625234	steven42@brooks.com
UA000000105851207	1593363714876122	""
UA000000105851210	1593363715312846	""
UA000000105851214	1593363715369045	""
UA000000105851217	1593363715817290	""
UA000000105851220	1593363716105909	""
UA000000105851239	1593363718268977	""
UA000000105851243	1593363718644635	""
UA000000105851257	1593363720895628	""
UA000000105851260	1593363721017641	""
UA000000105851261	1593363721134662	""
UA000000105851265	1593363721380901	""
UA000000105851270	1593363721695948	""
